geneID	symbol	Pre-infection_1	Pre-infection_2	Pre-infection_3	Pre-infection_4	Post-infection_1	Post-infection_2	Post-infection_3	Post-infection_4
70392	Asb12	31.3167	55.5789	58.3356	61.8861	45.091	66.2148	46.8727	75.6044
380928	Lmo7	33285.777	34144.72	27918.62	27077.176	10484.839	19777.797	15029.31	18451.746
11836	Araf	411.6934	389.2299	335.1908	404.3575	177.7349	321.1935	198.8125	282.9904
385312	Ssxb10	4.9438	7.0505	8.4162	6.0639	6.771	11.7378	8.0651	13.6597
16409	Itgam	309.2905	288.7945	361.1285	313.4894	938.7632	518.5606	990.0731	625.8925
218693	Paip1	991.6549	1146.586	1068.9031	1104.1035	879.947	1087.789	1064.0345	1115.6816
69165	Cd209b	34.4254	27.9612	47.4623	28.0406	5.0645	10.3067	6.4133	9.3094
320840	Negr1	5.1218	4.9548	14.7391	6.3993	5.1148	5.7122	5.4261	9.533
71877	Efhc1	858.1356	909.0198	884.4397	914.6205	1250.2278	854.0701	671.9922	984.2556
117600	Srgap1	89.7918	108.2113	90.3544	107.038	71.4558	112.1879	98.5871	91.6707
234836	Il17c	4.7014	10.3448	5.1769	6.2306	5.2486	7.9601	14.4975	9.1269
233115	Dpy19l3	324.9273	349.6046	337.1307	295.2742	624.9775	611.9038	569.1414	627.0906
71715	Dhx35	2357.6902	2336.6648	2189.8376	2260.5796	2247.0725	2422.95	2255.9744	2512.7834
18148	Npm1	20967.752	18178.46	20099.664	20929.988	28906.285	26446.273	29329.95	32455.117
108960	Irak2	7769.078	8004.474	8712.7705	7385.3203	8639.063	8260.664	8640.828	8905.557
56284	Mrpl19	902.7734	845.7188	834.4752	760.7133	1190.1979	1193.405	1287.0728	1246.9916
66446	Exosc7	9025.162	7496.377	7657.028	8993.218	5468.232	9298.917	5914.376	8860.026
64381	Ms4a8a	848.5344	613.1177	635.1351	769.7954	833.1952	1122.3019	1519.9961	1043.6022
16179	Irak1	3317.3293	3634.4211	3665.1387	3291.678	3494.4858	4135.3315	3835.087	3930.3838
56743	Lat2	458.8955	426.16	580.0294	425.0928	2464.4138	1249.5875	1986.3052	1619.7926
69851	2010007E15Rik	217.7732	191.4137	199.3966	174.119	148.6345	151.3681	146.6315	170.0913
380836	Mrs2	956.2204	959.2909	907.8116	934.2534	1050.4861	1284.3326	1195.4572	1278.8015
19416	Rasd1	54.4207	51.343	53.7626	35.7918	107.7004	128.0033	99.4567	91.0773
258560	Olfr843	38.1192	38.78	88.1283	44.6122	35.1668	29.5565	39.4778	47.7909
382118	Zfp167	119.6319	139.7217	122.4252	105.339	110.1009	86.1575	90.2185	96.2018
243897	Ggn	159.5532	151.0637	154.4518	138.5779	144.9296	154.148	167.1965	201.8751
100502767	LOC100502767	3573.2341	3786.635	3974.189	3354.6455	4072.016	3720.9072	4249.6357	3372.5154
70054	Ccdc89	99.9689	128.2267	80.7877	107.5087	139.2297	129.9118	99.3428	122.4413
668620	Zfp936	5396.9165	4652.6807	4478.0337	4019.6912	4313.394	4919.281	4568.0596	4990.212
503692	Aym1	235.1499	222.4878	204.8922	190.9029	285.5228	271.5924	306.8983	340.1802
12257	Tspo	19046.816	16526.145	15707.117	15146.079	17543.105	21958.518	23529.553	21039.936
100040851	Gm9767	52.1911	68.8634	39.3146	38.1985	39.0477	41.9703	37.8217	38.5485
635756	Gm7166	17.179	6.2746	14.3109	13.984	30.7836	25.326	19.1813	16.7025
243978	Mrgprx2	43.304	18.33	23.6404	7.7644	5.0022	5.9982	4.3853	5.3135
69590	Gpx8	8011.8267	7007.661	7566.0845	7691.763	8507.855	11443.22	10427.126	11113.601
378702	Serf2	15699.653	16400.309	15526.093	15914.24	11542.469	16046.009	14414.472	13575.124
105722	Ano6	1073.1737	1160.8888	1122.7463	989.1475	846.8444	952.0728	994.0925	930.2219
224055	Rtp2	192.0036	184.9973	199.827	160.4347	153.9745	170.6807	170.8464	198.6223
100504195	Micalcl	100.3678	123.5926	81.5237	109.5979	39.6271	57.4117	40.5055	46.6395
216853	Wrap53	3140.483	3110.8645	3285.0437	3230.5544	3679.7163	3951.1587	4259.9775	4084.2388
67016	Tbc1d2b	2903.6497	2616.9958	3120.7095	2481.2686	2126.805	2804.946	2757.3845	2610.2612
67685	Dyx1c1	499.8535	581.4486	521.7973	506.311	478.8791	498.8237	466.3134	532.6451
116837	Rims1	35.5901	35.0319	32.0589	26.7826	35.891	27.144	36.0068	38.8043
73845	Ankrd42	428.1096	480.3534	415.0756	442.5184	459.4911	485.1852	373.8086	475.97
237107	Gnl3l	207.8332	231.7821	196.8783	199.1162	163.2067	219.79	210.4619	231.4944
665211	Gm14326	21840.578	27397.115	21469.25	21657.36	14922.267	17358.916	16978.229	16427.934
13016	Ctbp1	38948.984	41122.996	38389.32	39757.73	36128.96	42537.78	42729.96	40840.984
192196	Luc7l2	112421.52	117505.06	109553.19	117829.1	131765.94	119743.266	131611.69	119698.32
72723	Zfp74	55.6949	63.0112	55.3544	50.0558	44.9624	41.2371	50.7898	55.8078
68075	1520402A15Rik	410.5143	445.5002	377.0761	327.2376	332.2552	391.3072	327.4832	416.8816
14077	Fabp3	2493.5232	3276.5488	3560.9656	2468.9468	1116.959	1475.9144	1690.225	965.5383
217207	Dhx8	3185.5657	3011.5383	2985.132	2927.4243	3283.0444	3258.69	3485.8872	3761.5447
668923	Zfp442	16344.192	17144.445	15005.108	14622.141	12915.198	14459.612	14790.074	14540.452
14161	Fga	41.4422	26.3315	29.3985	34.2045	47.3837	30.7631	49.3287	40.5716
104348	Zfp120	798.6975	821.6389	786.803	787.2219	811.0391	840.9552	848.6606	860.988
19335	Rab23	352.6335	310.4156	335.0772	333.7832	298.6859	381.3745	385.9946	363.5142
20300	Ccl25	402.6747	420.8341	391.3985	375.4922	455.1007	523.6324	502.928	507.252
56317	Anapc7	65.1558	51.9455	60.364	53.832	42.2022	60.4375	45.7613	66.9393
330812	Rnf150	1490.4109	1663.9886	1462.42	1401.9558	2562.6548	1882.077	2625.0784	1778.1046
26459	Slc27a5	82.0821	81.5893	80.2038	59.8534	55.9485	49.053	50.2929	52.5203
227197	Ndufs1	12541.795	10406.571	11283.638	10682.087	10940.701	13359.857	12117.152	13611.579
106957	Slc39a6	4699.0845	5200.858	4454.53	4635.333	4139.081	5138.8965	4542.909	4689.933
75784	1700007G11Rik	482.1699	546.8926	466.4836	475.6705	502.1891	356.6257	288.8933	438.7891
68243	A930018P22Rik	58.8176	36.5162	50.0062	41.4934	46.6399	54.0118	56.7921	78.5553
14674	Gna13	1087.0155	968.2778	1143.1788	987.6277	893.0175	1252.9912	1016.856	1150.7325
268996	Ss18	16761.234	17611.287	16958.285	15353.05	13299.771	16546.99	14149.277	16820.938
237943	Gpatch8	668.6127	627.5248	678.9869	623.9551	402.423	555.1096	438.6742	515.3177
74071	Ifltd1	34.5237	67.8575	59.0091	55.6773	8.335	28.969	11.2434	8.5496
100233208	Gm10778	2252.2166	2268.0876	1997.7693	1891.0448	1763.7478	1990.0034	2090.2654	2090.7324
67203	Nde1	562.605	495.9743	511.2414	515.2418	447.4096	762.8322	585.2388	704.9533
227715	Exosc2	413417.5	401824.28	390495.25	391183	403214.8	415230.06	414892.56	425803.2
19087	Prkar2a	1302.2651	1269.7808	963.8637	1151.9777	798.5485	1557.6105	1189.3052	1471.1892
13656	Egr4	8.8019	11.9847	11.5998	6.2087	6.1553	5.6097	8.3507	11.9776
246221	Mpst	2620.0215	2835.3098	2528.6716	2467.935	2564.8545	2710.6008	2770.8984	2978.0723
18999	Pou5f1	8.0469	5.0094	14.7434	11.3279	9.859	11.3316	5.5315	6.3716
73261	1700037C18Rik	436.3946	509.512	402.2506	411.663	496.7766	575.7905	474.79	562.8401
100041481	Gm3364	2373.873	2144.6384	2831.3674	2908.9807	1338.2592	1669.9148	1240.4005	1527.7627
71687	Tmem25	374.696	313.5669	329.2209	335.9144	277.9995	430.5484	268.6352	432.9569
26913	Gprin1	15.776	20.4368	8.4679	6.2058	19.9734	35.3612	27.0607	39.6014
66576	Uqcrh	29419.854	30565.533	29830.273	29413.729	37349.29	35839.5	37571.855	38400.156
66204	Acyp1	162.8555	98.0151	97.7299	104.0684	131.7291	119.2464	78.4789	102.0683
19692	Reg1	4.6527	22.9798	16.857	5.9442	12.8078	6.8575	10.321	11.0441
14404	Gabre	27.5658	18.1323	28.797	11.7538	8.974	14.6675	11.7749	10.1547
381375	Dfnb59	22.4744	20.605	38.0514	21.02	44.1278	40.2948	46.2898	40.8446
338351	Akap17b	82.6298	102.493	85.365	105.7162	135.5849	110.4936	95.2475	97.9502
264064	Cdk8	1383.5941	1734.2963	1747.2799	1319.8536	1306.326	1310.5365	1501.5309	1382.8416
16536	Kcnq2	25.4384	27.3542	31.3578	23.1892	34.7936	26.0224	32.2465	30.5137
66489	Rpl35	194124.12	188935.28	198956.66	193571.33	250974.2	231582.55	266330.4	250144.08
233204	Tbc1d17	5485.65	5464.5605	5194.1616	4477.1343	3730.108	4057.2786	3998.5454	4448.477
104349	Zfp119a	205.1492	208.4753	187.3147	200.5262	112.9032	146.3473	129.7411	150.5825
22195	Ube2l3	9565.819	8835.409	9362.459	9577.804	15541.1455	16786.271	18984.908	17139.188
97243	Naa11	25.637	13.945	7.0165	8.4907	19.7279	6.2274	13.2563	13.5344
27421	Abcc6	120.1012	96.9083	133.3947	103.4833	56.6742	94.547	54.1309	64.5181
22037	Trap1a	8.6937	4.4172	5.9745	10.8904	8.3257	5.1312	4.7575	5.8667
16410	Itgav	368.3849	419.5589	466.951	365.4661	460.6617	449.8128	626.3768	428.5933
380629	Heca	3960.9521	3831.851	3819.9795	3399.7808	2316.3967	2905.0317	2690.477	2637.9282
170483	Grin3b	14.0176	22.5944	12.2725	20.6869	21.3441	11.867	21.0502	20.2319
97423	R74862	82.3768	83.6072	83.3868	84.3287	56.5937	60.5122	57.1642	58.8745
19084	Prkar1a	5119.37	4864.052	4873.508	4216.764	3254.8235	4874.6064	4109.3975	4147.3657
666676	Gm8230	17063.186	16704.645	15547.66	16014.59	13110.849	18980.906	16569.791	16894.643
208836	Fanci	72.0668	63.5601	80.5448	108.322	642.6951	784.0223	745.0749	686.6138
225115	Svil	17931.043	16330.974	17193.041	15166.618	11367.592	16912.117	14509.056	15065.277
241576	Ldlrad3	31.2046	14.2826	12.0502	9.9368	11.8965	22.0115	15.5891	12.0763
19662	Rbp4	6590.558	5658.0874	5349.4463	5333.8286	2857.7373	5166.831	2384.7236	5378.4966
77219	Ptgr2	477.8757	417.4199	454.1993	413.3096	408.4369	536.3642	455.888	545.2044
258640	Olfr152	7.6347	7.7848	6.1366	4.9902	4.1131	6.2901	4.323	10.661
20710	Serpinb9e	10.9654	9.465	6.8039	5.2516	12.8508	4.6017	10.8606	14.5687
229731	Slc25a24	3677.917	3273.4443	3423.9446	3503.1196	3231.4473	4062.2139	4012.7222	3987.731
107305	Vps37c	864.0732	840.1807	888.567	845.9274	657.6736	927.7735	867.9832	963.0179
67736	Ccdc130	454.2699	395.1475	378.065	370.8563	288.7241	411.1987	357.3674	408.6416
545554	Ankrd34a	87.3276	84.453	89.0691	59.8439	267.9457	211.9821	410.7955	199.1448
76585	Lce1i	27.1208	13.7534	10.3096	17.6268	8.009	15.1792	8.4058	13.669
266690	Cyb5r4	2256.5635	1957.0106	1919.1198	2202.1648	1979.0535	2275.455	2048.6526	2432.0872
241656	Pak7	14.4683	8.4094	13.2926	11.6516	3.8238	4.8239	12.7587	11.9768
216438	9-Mar	2417.3123	2015.564	1701.9209	1597.5121	1965.6089	2004.9186	1645.0026	1964.2386
665075	Gm7480	96.056	72.5075	73.9431	57.2769	119.7684	93.5281	116.3878	104.8943
56847	Aldh1a3	50.4083	62.6786	65.3897	64.1869	146.4387	76.2231	256.0875	68.9524
14276	Folr2	577.2471	398.9519	434.5045	487.7685	2092.1177	1282.418	3146.0244	1555.1464
224897	Dpp9	1893.7843	1787.8895	1894.4755	1707.6514	2009.7167	2790.124	2294.3835	2821.7578
69482	Nup35	2938.66	2617.352	2781.0352	2812.194	2866.732	3772.06	3504.0994	3767.3203
50797	Copb2	8446.551	7843.276	7992.91	7753.651	9655.689	11140.985	11551.957	11346.961
20449	St8sia1	144.5	153.2392	148.6312	132.741	188.7431	164.571	143.3232	209.3737
11491	Adam17	506.1664	487.451	524.2722	561.3327	703.1884	794.7637	757.7797	769.0462
106064	AW549877	142.9317	141.3308	136.656	110.0369	88.2467	92.3879	120.3002	105.8403
100039222	Gm2109	34.5384	18.9015	55.811	56.7951	39.6146	19.8848	55.4039	53.5575
100855	Tbc1d14	275.0745	192.6236	188.2493	239.0055	335.0459	316.6735	436.8509	428.3656
100504872	LOC100504872	81400.6	75163.586	81324.336	80644.46	119171.086	106505.555	131295.2	113103.414
226144	Erlin1	2749.1362	2784.3958	3140.5037	3182.4653	2937.8247	3663.327	3434.685	3771.3643
15114	Hap1	12181.691	10468.052	11194.677	8271.806	16481.197	13465.178	19161.547	14469.613
68797	Pdgfrl	1917.3179	1172.6298	2368.9272	1886.318	7649.01	5971.0063	9598.301	6262.7407
667230	Gm8526	110717.016	107558.48	110585.21	106925.85	119961.305	120529.945	128634.625	123954.96
11987	Slc7a1	4113.599	3850.0786	4027.8381	3500.8765	5413.696	5875.7505	7098.187	5812.1494
319170	Hist1h2an	12516.054	11379.787	15872.888	15938.508	88455.305	87353.36	95330.82	80853.914
18575	Pde1c	25.9089	23.3748	25.697	19.2282	30.649	24.4769	34.3063	30.8572
66449	Pam16	10284.024	10497.204	9202.903	9735.683	10528.525	12501.906	11089.772	12447.687
224897	Dpp9	1036.542	937.8285	981.0895	1015.393	973.5451	1332.6226	1080.5249	1598.4966
239570	Ttc38	234.3365	225.4475	180.6771	210.9601	193.1944	254.9175	203.4148	253.4827
408061	BC051408	6.5218	10.6639	5.1421	6.9958	5.9071	5.2907	5.1359	14.0368
63873	Trpv4	439.1805	453.7723	474.5606	471.692	960.6909	938.3984	1281.4341	894.6388
109700	Itga1	1613.7147	2282.2444	1591.218	1733.2556	1255.564	1117.4183	1017.9401	1049.9467
53415	Htatip2	709.6151	657.5184	619.2384	611.6774	776.7825	1001.4896	954.4364	943.5662
435965	Lrp3	176.4098	133.3891	174.444	131.6035	178.8938	201.3441	187.6773	192.4399
76608	Hectd3	4049.5725	4228.8877	3885.741	3480.4255	3139.391	3628.0698	3695.9058	3451.4546
21833	Thra	21916.418	27687.324	21574.027	18699.3	11048.204	14057.4375	12426.368	11534.102
140474	Muc4	32.51	40.4877	32.5276	45.3922	117.7361	97.6645	92.5444	141.0307
26415	Mapk13	1578.0311	1364.0999	1509.7529	1344.1176	2872.0564	3650.2253	2927.2268	4398.3887
381544	Gm1661	55.256	47.9707	49.644	39.6741	53.8633	51.4168	77.6158	69.3245
320720	Fastkd1	524.1481	480.828	542.3385	483.8017	441.8371	548.6375	490.0988	540.1624
791260	Tomt	16.634	17.6112	7.6243	10.2754	27.6272	22.7541	18.3527	20.1408
12984	Csf2rb2	3298.692	2089.3206	4030.0247	3241.5068	7178.9395	6335.308	7381.1377	6859.478
215332	Slc36a3	14.361	18.6823	17.7493	20.3806	9.5098	10.6416	17.9308	25.0571
68385	Tlcd1	646.9182	642.7405	595.2405	575.864	354.755	583.5479	440.3049	582.1975
243372	Zfp775	41.6834	34.73	26.2326	42.3767	26.3761	27.9278	35.9414	39.2762
22631	Ywhaz	1272.288	1031.3279	1143.9348	975.2732	986.0862	1483.6205	1163.4785	1353.8025
230594	Zcchc11	480.3356	540.9636	472.8074	502.0195	397.7829	489.9935	407.8053	457.5561
109032	Sp110	132304.28	134431.56	135633.73	135813.89	157255.05	138823.42	162494.56	145925.34
214597	Sidt2	11498.725	11346.271	12005.15	10119.134	13872.216	14043.729	16816.77	14326.347
243277	Gpr133	218.6771	169.5567	198.645	157.9273	417.7227	473.4683	624.3895	408.218
22381	Wbp5	9970.586	9049.452	9770.678	9614.805	14142.0205	21906.453	17912.408	20034.334
404319	Olfr750	208.0364	251.8767	143.0394	102.0596	4.6137	59.8281	26.3848	13.5294
83679	Pde4dip	865.7924	689.8968	1409.1863	797.2632	749.8697	862.6783	1076.9779	884.5853
67892	1810063B05Rik	2458.0767	2268.7788	2191.1248	2271.7715	2059.2703	2569.6655	2428.999	2341.1562
17168	Nprl3	2214.8074	2668.6335	2263.871	1815.274	2240.3005	2548.7542	2500.5928	2408.1003
18706	Pik3ca	1268.0411	1436.8514	1446.8993	1190.7102	906.4672	1203.7198	1064.2069	1103.3097
20308	Ccl9	2171.1616	1289.6711	2746.223	1717.5923	6431.774	7388.8706	7219.543	7913.504
74330	Dnajc14	130.1851	115.8042	108.0233	131.3159	74.7281	107.418	76.5295	113.6726
108737	Oxsr1	975.8685	1140.2158	950.7684	925.5126	769.3955	994.7268	915.3633	935.1864
16530	Kcnk7	48.4881	45.5021	65.1064	44.5075	39.8157	60.7854	42.348	51.3479
106389	Eaf2	114.603	127.4267	206.304	173.3593	1416.8661	317.9551	773.1474	1906.865
15257	Hipk1	529.2938	687.3264	593.347	493.9314	437.3458	468.3112	521.4446	438.0335
66844	Ormdl2	282.778	321.226	276.0711	285.4762	195.9966	233.2332	200.1762	258.8048
74412	Gle1	1608.8153	1552.1321	1382	1313.8595	748.5825	1249.8824	1088.481	1219.4712
320916	Wscd2	2153.6484	1643.0009	2682.2107	2180.5913	3135.0051	4009.5854	3606.02	3446.8696
20016	Polr1c	7058.7324	6566.7617	7131.028	6783.884	7802.238	9219.167	8756.091	10609.54
66202	1110059G10Rik	1056.2621	1105.7404	999.2836	976.4241	946.8584	1150.5614	1119.8394	1092.2809
229228	Nudt6	1818.4291	1827.2675	1877.2411	1884.4211	1661.1752	1666.092	1959.676	1832.3489
68119	Cmtm3	6675.161	6810.573	7986.0605	6506.485	11004.995	11134.028	12567.281	10285.752
15975	Ifnar1	218.3075	217.8301	208.3509	173.011	210.9228	198.8721	232.9311	216.8454
72318	Cyth4	8434.053	6435.9844	9288.185	8459.201	22990.322	15456.591	24103.951	18679.682
100041261	Gm3238	88.4058	87.9646	76.459	78.5486	58.3825	61.4888	72.3549	79.5312
75777	Ttc23l	44.1546	44.9754	40.554	31.6853	42.99	43.66	43.8889	51.8997
17261	Mef2d	538.7051	604.5734	595.2732	582.3826	459.3322	648.2624	496.7431	725.2864
68897	Disp1	450.7129	369.5088	422.9086	358.8637	497.1084	524.312	547.3107	503.4675
12336	Capns1	22198.832	20902.418	21025.074	19362.482	17137.668	23455.074	24197.92	22172.346
83768	Dpp7	3274.0222	2870.0806	3064.9014	3058.9648	4100.4756	4379.5884	4193.7974	4677.267
74577	Glb1l	173.9006	137.6452	128.4582	136.0239	142.2014	187.7644	181.3872	179.9549
231801	Agfg2	359.6018	387.2584	349.0434	346.5739	409.5369	363.2046	382.4849	365.7962
50764	Fbxo15	112.333	74.4524	72.2099	60.3198	59.798	76.2045	71.3714	65.4027
73467	1700066M21Rik	79.2822	85.3431	83.8099	88.5842	95.1899	85.5858	97.7239	76.847
22361	Vnn1	595.7869	393.5477	773.5753	459.4477	299.7317	1297.1163	499.0572	1151.868
215436	Slc35e3	110.3698	108.0864	94.3423	92.4791	88.8407	110.504	91.9284	89.2936
210126	Lpp	1845.5504	1853.3392	1895.4915	1564.4808	2190.3196	2692.9983	2423.0317	2445.5144
140741	Gpr6	419.2231	381.0311	440.7519	353.2616	416.3105	372.0817	437.3724	447.9902
270110	Irf2bp2	16224.319	16455.31	19469.498	15797.667	17345.896	14029.235	16180.321	15820.962
17150	Mfap2	10690.196	11933.829	11056.921	9465.004	7855.2925	13804.012	10976.719	11205.738
230904	Fbxo2	1483.1753	1127.4169	1130.2338	1177.8925	1417.4517	1380.5637	1539.1501	1512.8499
76459	Car12	74.1527	91.5752	57.1628	62.3007	140.6178	77.9509	129.1103	105.535
67729	Mansc1	1041.702	1083.4702	918.0865	985.8483	665.3219	1055.0144	733.558	809.4655
70925	Cdkn2aip	199.3206	212.8914	194.8101	229.0888	135.0805	188.2078	125.0691	165.3836
75998	5033425G24Rik	81.8341	87.3345	68.2125	76.5386	65.7188	66.5739	57.9746	70.0329
12282	Hyou1	278.1618	303.0825	261.9549	305.3583	282.3239	376.7007	284.1186	408.321
58807	Slco1c1	12.5127	11.8103	9.5763	5.96	9.0779	9.0039	11.6896	6.0933
79201	Tnfrsf23	767.0007	610.3901	744.4768	712.4456	1187.489	1131.3812	1238.1567	1238.016
100041677	Gm13157	963.9052	944.1233	1000.5269	926.642	1365.092	1073.5463	1417.5388	1196.1733
12260	C1qb	1625.3594	1106.5322	1901.2313	2463.803	17318.012	9594.951	18146.92	13410.291
382867	Zfp488	10.4555	11.4287	11.9814	11.228	6.555	14.2139	19.9614	17.5673
13445	Cdk2ap1	4136.819	3819.8433	4154.4893	3789.437	3987.8442	5082.129	4773.207	4858.1714
227377	Farp2	52.1339	49.4475	57.4089	46.796	45.7522	56.2867	63.1472	60.1307
241520	Fam171b	28.7559	28.3112	33.7135	37.2117	130.6923	80.3507	164.5477	77.6373
28030	Gfm1	24.2756	34.387	40.4995	23.3158	31.8225	27.8615	39.8296	31.9413
102058	Exoc8	1810.3177	2081.2332	1898.2852	1855.5065	1282.0721	1424.2639	1261.8668	1367.9077
56543	Kcnd3	505.1399	370.6321	388.4185	469.883	249.0458	374.3041	320.6933	369.9746
258463	Olfr1393	27.5986	20.4165	18.338	10.2996	22.7483	23.6841	28.5009	18.1972
76568	Ift46	10724.326	10879.701	9821.258	10238.842	10830.369	11752.464	11756.388	11975.317
107271	Yars	78.9789	63.9571	84.4447	48.5116	54.5029	94.7093	79.7671	99.8085
66594	Uqcr11	29256.617	27899.82	27288.092	28656.5	28911.846	34499.855	34108.58	35735.03
621603	Aldh3b2	32.5895	65.8478	35.879	43.2969	10.1649	19.7147	4.935	24.1458
16418	Eif6	6066.6714	5919.05	5899.6704	5841.214	6239.064	6983.6377	7889.587	7370.7134
73668	Ttc21b	2028.2678	2021.475	1949.7538	1992.4714	1423.0151	1642.9324	1460.3286	1579.4421
277333	Gm5069	12202.734	10143.297	11913.8955	10370.224	22852.605	21453.12	26418.37	24468.564
625237	Gm6566	149.0146	148.6338	133.2232	105.1468	197.8737	171.8716	210.5202	182.9537
67161	Sclt1	222.2155	232.4637	233.8658	205.3804	205.1361	277.4649	252.5205	220.4544
57230	Sap30bp	1245.1432	1112.3221	1152.5125	1040.4941	1360.9286	1516.694	1722.6603	1554.4733
234395	Ushbp1	11963.884	13175.802	11753.14	11571.346	4331.063	9196.858	6037.1235	6136.476
67881	Mdp1	4580.5176	4889.752	4620.639	4554.2446	3818.013	5105.2207	4568.7783	4304.0376
11989	Slc7a3	106.8508	114.8887	98.8263	115.2428	141.7073	130.6067	141.9673	109.2804
83603	Elovl4	8.4773	13.2326	4.0051	8.4615	10.7251	4.5963	7.5701	5.1792
100039551	Tgif2lx2	16.485	5.4673	12.2416	9.9713	14.3933	6.4275	10.531	26.0293
67313	5730559C18Rik	397.956	379.5434	353.2739	326.5491	2181.1406	1637.4873	2287.292	2751.5034
26374	Rfwd2	5359.612	5667.663	5727.248	5551.5537	5397.3804	6354.005	6444.9805	6226.259
228852	Ppp1r16b	530.5661	645.9158	465.4724	484.3569	224.9626	347.1648	268.7733	363.9227
272322	Arntl2	13.0205	11.438	14.8539	7.5555	25.8885	19.7306	19.4616	19.7278
14272	Fnta	896.7419	1062.4138	995.6511	877.971	611.4416	678.5997	746.102	632.9561
71436	Flrt3	2197.677	2276.5383	1899.381	1999.6111	686.6479	1698.9691	1141.1675	1150.6428
15959	Ifit3	9405.428	9067.0205	8394.129	9450.087	7611.307	6690.915	9246.76	5262.829
640543	Tgm7	8.8464	9.561	11.9291	10.4726	3.8197	5.495	9.4923	9.6374
54216	Pcdh7	153.2597	85.932	124.7421	98.4507	317.0015	238.9588	442.7203	243.6496
208624	Alg3	430.2152	411.8859	426.8643	396.3778	444.6534	623.1798	540.7191	625.4131
268301	Ankrd57	1202.209	1079.3306	1319.8363	1141.6602	856.7091	1042.2241	925.635	1019.9992
17126	Smad2	1209.357	1265.9574	1309.5146	1306.8408	1038.5276	1420.4569	1204.39	1354.4103
22184	Zrsr2	577.9217	704.8945	501.8845	649.1573	732.0738	673.5002	768.1789	670.2141
235323	Usp28	1156.9625	1239.6554	1281.4747	1310.1821	1153.0215	1159.0845	1161.5966	1197.2975
20965	Syn2	381.0792	268.3828	492.1555	298.4605	197.9739	424.5719	305.8251	241.9027
329828	AI464131	1535.2208	1303.713	1301.7418	1208.0172	682.5253	1332.7239	913.0167	1194.7272
216848	Chd3	27781.76	27145.438	27864.12	26420.535	28257.896	30475.936	29617.559	32559.703
78767	2610021K21Rik	7.9418	6.2029	4.8649	4.8766	29.9051	55.5182	43.6955	42.0073
12388	Ctnnd1	31295.76	32988.75	29425.572	27802.445	15668.529	26490.225	19933.422	23263.002
108072	Grm6	12.0208	11.8539	15.2378	13.2609	37.909	24.9948	13.8343	81.9992
78070	Cpt1c	399.8123	307.7694	403.0822	355.1234	715.5455	659.3081	786.6606	693.2963
12517	Cd72	779.1147	638.1657	1326.6696	977.9789	13484.4795	4264.5054	11645.496	6769.45
626575	Gm6687	4.8605	7.0807	4.2192	5.2289	4.2435	6.3281	4.5209	5.3467
53626	Insm1	28.415	35.5623	40.1807	35.0711	58.7367	39.5572	28.1227	77.8171
107733	Mrpl41	7337.811	7131.4756	6686.299	6353.0977	7799.381	8598.47	9246.344	8656.425
17095	Lyl1	4150.451	4248.554	5051.456	3642.2761	8790.424	5520.3677	9169.826	7935.615
330460	Tmem150b	63.2854	64.3584	66.0693	65.591	55.9844	54.0031	48.4616	56.2115
235559	Topbp1	1131.2085	1054.5465	1117.3356	1125.2853	1945.9193	2393.737	2219.5312	2194.07
